,client_name,project_name,Category,bid_classification,bid_type,bid_ID,awarded_date,awarded_year,company_name
441,City of Barrie,Supply & Delivery Of Twenty-Three (23) New 3/4 Ton Pickup Trucks,,Goods,RFQ – Low Bid,FIN2020-092Q,30-Apr,2020,BLUE MOUNTAIN CHRYSLER LTD        Bolton Motor Products Inc             DONWAY FORD INC.            Downtown Autogroup         East Court Ford Lincoln             Finch Auto GroupFRASER DURHAM CHRYSLER DODGE JEEP RAM INC       Georgian Chevrolet Buick GMC    JIM WILSON CHEVROLET BUICK GMC INC     Oxford Dodge Chrysler (1992) LTD      RELIABLE MOTORS (1992) LIMITED      Tom Smith Chevrolet Buick GMC        Trillium Ford Lincoln Ltd
442,City of Barrie,Supply & Delivery Of Two (2) New 2018 Or 2019 Truck Mounted Mechanical Street Sweepers,,Goods,RFQ – Low Bid,FIN2018-136Q,24-Jul,2019,A & G The Road Cleaners Ltd.                Cubex Ltd.FST Canada Inc. o/a Joe Johnson Equipment              MTM Equipment
443,City of Barrie,Supply & Delivery Of Water & Wastewater Treatment Chemicals,,Goods,RFQ – Low Bid,FIN2020-103Q,01-Aug,2020,BT International 1715459 Ontario LtdAppropriate Chemical International Ltd. o/a Anc...               Brenntag Canada Inc.          Chemtrade Chemicals Canada LTD                D. H. Jutzi Limited                    FloChem Ltd        Kemira Water Solutions Canada Inc.                       Lavo                     UBA Inc.
444,City of Barrie,Supply & Delivery Of Waterfront Furnishing Program,,Goods,RFQ – Low Bid,FIN2020-056Q,08-Sep,2020,Equiparc Manufacturier d'Équipement de Parcs inc                 Landscape Forms     Paris Site Furnishings Outdoor Fitness
445,City of Barrie,Supply & Delivery Of Winter Control De-Icing Liquid,,Goods,RFQ – High Score,FIN2018-112Q,20-Sep,2018,Innovative Surface Solutions Canada
446,City of Barrie,Supply & Installation Of Landfill Litter Fence,,Construction,RFQ – Low Bid,FIN2020-138Q,07-Oct,2020,Martinway Contracting Ltd.Neptune Security Services Inc Wind and Sun Protection Inc.
447,City of Barrie,Supply And Delivery Of Bulk Gasoline And Diesel Fuel,,Goods,RFQ – Low Bid,FIN2021-029Q,15-Mar,2021,Suncor Energy Products Partnership       The Sarjeant Co. Ltd.         Mayes-Martin Ltd
448,City of Barrie,Supply And Delivery Of Firefighter Helmets,,Goods,RFQ – High Score,FIN2019-113Q,04-Nov,2019,"3635112 Canada Inc. O/A M&L Supply, Fire & Safety.3635112 Canada Inc. O/A M&L Supply, Fire & Safety.              A.J. Stone Company Ltd.              A.J. Stone Company Ltd.              A.J. Stone Company Ltd.          Canadian Safety Equipment Inc.          Dependable Truck & Tank Limited              Safedesign Apparel Ltd."
449,City of Barrie,Supply And Delivery Of Five Machines (Utility Vehicles And Skid Steers),,Goods,RFQ – Low Bid,FIN 2018-073Q,04-Sep,2018,Battlefield EquipmentMcLaren Equipment Ltd.    Oaken Holdings
450,City of Barrie,Supply And Delivery Of Four (4) Mobile Column Lifts And Accessories,,Goods,RFQ – Low Bid,FIN2020-088Q,09-Sep,2020,Garage Supply Contracting Inc.       Ideal Supply Inc       ISN Canada Group Novaquip Lifting Systems Inc
451,City of Barrie,Supply And Delivery Of Four (4) New 2019 Or 2020 Pickup Trucks,,Goods,RFQ – Low Bid,FIN2019-183Q,03-Jan,2020,BLUE MOUNTAIN CHRYSLER LTD             DONWAY FORD INC.            Downtown Autogroup             Finch Auto GroupFRASER DURHAM CHRYSLER DODGE JEEP RAM INC       Georgian Chevrolet Buick GMC    Lakeridge Chrysler Dodge Jeep Ltd.     Oxford Dodge Chrysler (1992) LTD           PERFORMANCE CHRYSLER      Tom Smith Chevrolet Buick GMC
452,City of Barrie,Supply And Delivery Of In-Ground Waste Receptacles,,Goods,RFQ – High Score,FIN2018-096Q,10-Aug,2018,EQUINOX INDUSTRIES LTD     Sutera USA LLCMolok North America Ltd
453,City of Barrie,Supply And Delivery Of Medical Supplies,,Goods,RFQ – High Score,FIN2020-157Q,08-Dec,2020,FK MACHINERYAllied Medical Instruments Inc.  Particeps Medical Solutions              Emrn      Med PPE Canada Inc.
454,City of Barrie,Supply And Delivery Of New Articulating Sidewalk Sweeper/Vacuum,,Goods,RFQ – Low Bid,FIN2020-081Q,15-Jun,2020,Cubex Ltd.    Eastern Farm Machinery Ltd.       Equipment World Inc.       Holder Tractors Inc.SIMCOE REGION EQUIPMENT CENTRE INC
455,City of Barrie,Supply And Delivery Of One (1) New Black Mid-Size All-Wheel Drive Suv,,Goods,RFQ – Low Bid,FIN2020-182Q,29-Oct,2020,ADDISON CHEVROLET BUICK GMC LIMITED        BLUE MOUNTAIN CHRYSLER LTDFRASER DURHAM CHRYSLER DODGE JEEP RAM INC       Georgian Chevrolet Buick GMC              GUELPH TOYOTA            Mississauga Toyota        Trillium Ford Lincoln Ltd
456,City of Barrie,Supply And Delivery Of One (1) Portable Water Trailer,,Goods,RFQ – Low Bid,FIN2018-152Q,20-Dec,2018,Quench Buggy       WASTECORP PUMPSWaubaushene MAchine & Welding
457,City of Barrie,Supply And Delivery Of Outdoor Barbecues,,Goods,RFQ – Low Bid,FIN2019-179Q,06-Jan,2020,E D IndustrialNew World Park Solutions Inc
458,City of Barrie,Supply And Delivery Of Packaged Fertilizer And Turf Products,,Goods,RFQ – Low Bid,FIN2020-023Q,13-May,2020,Brett Young Seeds                DLF Pickseed Canada     Nutrite a Division of Ferti TechnologiesResidex Canada Inc. (DBA Target Specialty Produ...               Speare Seeds Limited
459,City of Barrie,Supply And Delivery Of Personal Protective Equipment,,Goods,RFQ – Low Bid,FIN2020-146Q,02-Sep,2020,"11913930 Canada Inc.               11928996 canada inc.               2637915 Ontario Inc.          AccuCare Canada Inc (Est. 2003)               Action First Aid Inc Advanced Surgi-Pharm Inc./Imperial Surgical Ltd.Advanced Tech Solutions International (ATSI) In...                  Aqua Bond Inc.             ASHCON INTERNATIONAL INC                 ATES Medical Inc.                  Boss Promotions              CardioMed Supplies Inc.                   Ferno Canada                   FK MACHINERY                Glen Martin Limited                   InkSmith LTD.              Jacobs & Thompson Inc.               KOOLATRON CORPORATION              Maple Cross Health Inc.              Maple Quality ProductsMark's Commercial, a division of Mark's Work We...              MAX Pharma Canada Inc.              McCarthy Uniforms Inc.                  Network IT Inc.              Omnify dba. Lumify Inc                    Osiris Inc.              Ostek Orthopaedics Inc.             PPE Health SErvices Inc.             Revlite Technologies Inc                 Rural Rescue Inc.                 S.R.Graphics Ltd            S2 PPE Corporation Limited                  SKY ENTERPRISES                  Southmedic Inc.             Swish Maintenance Limited               Talon Industries Inc            Toronto Yachts Corporation"
460,City of Barrie,Supply And Delivery Of Pre-Printed Paper For Handheld Ticket Writers,,Goods,RFQ – Low Bid,FIN2019-066Q,10-Jun,2019,Canada Ticket Inc.
461,City of Barrie,"Supply And Delivery Of Rental Floor Mats, Mops And Towels At Various Facilities",,Services,RFQ – Low Bid,FIN2020-100Q,01-Aug,2020,958535 ONTARIO INC. O/A OLYMPIC DUST CONTROL     Canadian Linen and Uniform Service                Cintas Canada                 Wagg's LTD.
462,City of Barrie,Supply And Delivery Of Sixteen (16) New One (1) Ton Cab And Chassis Trucks With Aluminium Dump Box,,Goods,RFQ – Low Bid,FIN2020-115Q,08-Jul,2020,BLUE MOUNTAIN CHRYSLER LTD            Downtown Autogroup         East Court Ford LincolnFRASER DURHAM CHRYSLER DODGE JEEP RAM INC          Lewis Motor Sales Inc.        Trillium Ford Lincoln Ltd
463,City of Barrie,Supply And Delivery Of Specialized Horticultural Fertilizer Products,,Goods,RFQ – Low Bid,FIN2020-104Q,12-Jun,2020,Plant ProductsSpeare Seeds Limited
464,City of Barrie,Supply And Delivery Of Thermal Imaging Cameras,,Goods,RFQ – High Score,FIN2019-102Q,03-Jul,2019,"A.J. Stone Company Ltd.          Canadian Safety Equipment Inc.          Canadian Safety Equipment Inc.              A.J. Stone Company Ltd.                  Darch Fire Inc.              I.T.M. INSTRUMENTS INC.3635112 Canada Inc. O/A M&L Supply, Fire & Safety.3635112 Canada Inc. O/A M&L Supply, Fire & Safety.                    Provix Inc.               Resqtech Systems Inc.               Resqtech Systems Inc."
465,City of Barrie,Supply And Delivery Of Three (3) New One (1) Ton Cab And Chassis Trucks (3500/350),,Goods,RFQ – Low Bid,FIN2020-117Q,05-Aug,2020,BLUE MOUNTAIN CHRYSLER LTD      East Court Ford Lincoln         Finch Auto GroupJIM WILSON CHEVROLET BUICK GMC INC
466,City of Barrie,Supply And Delivery Of Twelve (12) New 2019 Or 2020 Light Duty Vehicles,,Goods,RFQ – Low Bid,FIN2019-162Q,20-Feb,2020,BLUE MOUNTAIN CHRYSLER LTD            Downtown Autogroup         East Court Ford Lincoln             Finch Auto GroupFRASER DURHAM CHRYSLER DODGE JEEP RAM INC       Georgian Chevrolet Buick GMC    Jerome D Taylor Chevrolet Cadillac      Tom Smith Chevrolet Buick GMC
467,City of Barrie,Supply And Delivery Of Twelve (12) New Small All-Wheel Drive Suv'S,,Goods,RFQ – Low Bid,FIN2020-122Q,12-Aug,2020,2512048 Ontario Inc            2670379 Ontario Inc.871603 Ontario Inc O/A Motorcity Mitsubishi         BLUE MOUNTAIN CHRYSLER LTD              DONWAY FORD INC.              Finch Auto Group     JIM WILSON CHEVROLET BUICK GMC INC               Lauria Hyundai
468,City of Barrie,Supply And Delivery Of Two (2) New One (1) Ton Cab And Chassis Trucks (5500/550),,Goods,RFQ – Low Bid,FIN2020-116Q,31-Jul,2020,BLUE MOUNTAIN CHRYSLER LTD  East Court Ford Lincoln
469,City of Barrie,Supply And Delivery Of Two (2) New One Ton Cab And Chassis Hooklift Trucks,,Goods,RFQ – Low Bid,FIN2020-114Q,06-Aug,2020,BLUE MOUNTAIN CHRYSLER LTD         East Court Ford LincolnFRASER DURHAM CHRYSLER DODGE JEEP RAM INC          Lewis Motor Sales Inc.        Trillium Ford Lincoln Ltd
470,City of Barrie,Supply And Delivery Of Uniforms For Enforcement Services,,Goods,RFQ – High Score,FIN2018-120Q,11-Oct,2018,WM Uniform Group Inc.    Fundy TacticalMartin & Levesque Inc.
471,City of Barrie,Supply And Delivery Of Waste And Recycle 40 Yard Containers,,Goods,RFQ – Low Bid,FIN2019-115Q,14-Aug,2019,AMM Manufacturing Inc.   Metro Compactor Service Inc.       Shanahan of PhelpstonVision Manufacturing Solutions Inc
472,City of Barrie,Supply And Delivery Of Waste Reduction Containers,,Goods,RFQ – Low Bid,FIN2019-111Q,25-Jul,2019,Gracious Living Corporation   IPL North America Inc.       Nova Products        ORBIS Canada
473,City of Barrie,Supply And Installation Of Parking Signs,,Services,RFQ – High Score,FIN2021-009Q,09-Mar,2021,Almon Equipment.Ltd.          Alpha Omega Signs Inc.          Arenes Construction Ltd     Contact Construction Company Ltd.              Curb Signs Inc     Kasey Installation & Constrction           M Designs Canada Ltd.       Neptune Security Services IncPowell (Richmond Hill) Contracting Limited               SAM SIGNS INC              Stilescape Inc.
474,City of Barrie,Supply And Installation Of Records Management Software For Physical Records,,Services,RFP – Consecutive Negotiation,FIN2018-066P,16-Sep,2019,Tab Products Of Canada     Indixio Inc.   Ricoh Canada Inc.
475,City of Barrie,Supply And Service Of Cogen Engine And Generator Control Equipment,Producer/Supplier,Services,Non-Standard Procurement,FIN2020-163N,12-Aug,2020,NaN
476,City of Barrie,Supply Delivery And Mixing Of Screened Winter Sand,,Services,RFQ – Low Bid,FIN2020-156Q,05-Oct,2020,Duivenvoorden Haulage Ltd.    John Eek & Son Ltd.
477,City of Barrie,Supply Of Playground Sand,,Goods,RFQ – Low Bid,FIN2020-125Q,29-Jul,2020,Hutcheson Sand & Mixes  John Eek & Son Ltd.  Lafarge Canada Inc.
478,City of Barrie,"Supply, Delivery And Collection Services Of Needle Disposal Bins",,Services,RFP – Consecutive Negotiation,FIN2020-066P,31-Aug,2020,Daniels Sharpsmart Canada Ltd.    ECS Cares Incorporated
479,City of Barrie,"Supply, Delivery And Installation Of Playground Equipment For Multiple Locations",,Construction,RFQ – High Score,FIN2020-060Q,08-Jun,2020,PlayPower LT Canada Inc.     ABC Recreation Ltd.New World Park Solutions Inc  Park N Play Design Co Ltd
480,City of Barrie,"Supply, Delivery And Installation/Integration Of One (1) Automatic Transfer Switch",,Services,RFQ – High Score,FIN2018-149Q,26-Mar,2019,Marnoch Electrical Services Inc.Walker's Electric 2000 (Div. of 1350223 Ontario...
481,City of Barrie,"Supply, Delivery And Printing Services For Corporate Envelopes & Letterhead",,Services,RFQ – Low Bid,FIN2019-126Q,07-Oct,2019,Canadian Printing Resources Inc.         Cober Solutions             DELUXE    Enveloppe Laurentide inc           Novexco Inc     Queens Enterprises Inc Sherwood Digital Print and Copy          SupremeX Inc.     The New 53 Colours Inc.   The Printing House Limited
482,City of Barrie,"Supply, Delivery And Printing Services Of Property Tax Bills",,Services,RFQ – Low Bid,FIN2019-129Q,23-Apr,2020,Data Direct Group Inc.  M&T Printing Group      Novexco Inc    Trico Evolution
483,City of Barrie,"Supply, Delivery, And Installation Of Commercial Fitness Equipment",,Goods,RFQ – High Score,FIN2019-058Q,07-Aug,2019,Johnson Health Technologies Canada Commercial Inc.           Advantage Fitness Sales Inc.                 Kinetic Solutions             National Fitness Products
484,City of Barrie,"Supply, Delivery, Removal, & Installation Of Transit Shelters",,Services,RFQ – High Score,FIN2019-010Q,16-Jul,2019,Daytech Limited ENSEICOM INC.
485,City of Barrie,"Supply, Delivery, Warranty And Installation Of Office Furniture",,Services,RFP – Consecutive Negotiation,FIN2019-077P,31-Jul,2019,Global Total Office          Jeff's At Work    Kempenfelt Imaging SystemsLake Country Office Solutions Inc.      POI Business Interiors
486,City of Barrie,"Supply, Installation And Maintenance Of Transit Benches With Advertising Panels",,Services,RFQ – High Score,FIN2018-074Q,01-Jul,2018,Creative Outdoor Advertising     Curbex Media Group
487,City of Barrie,"Supply, Installation, Configuration, & Technical Support Of Solar Powered Pay & Display Machines",,Services,RFQ – High Score,FIN2018-150Q,04-Mar,2019,"Cale Systems Inc.    IPS Group, Inc.J.J. MacKay Canada Ltd. Precise ParkLink Inc."
488,City of Barrie,"Suse Linux Licenses, Support And Professional Services",,Services,RFQ – Low Bid,FIN2018-110Q,24-Aug,2018,CLICK-into Inc.Compu-SOLVE Technologies Inc.        Next Dimension    Softchoice Canada Inc
489,City of Barrie,"Tennis Court Reconstruction - Redpath Park, Greenfield Park & Painswick Park",,Construction,ITT,2018-105T,23-Aug,2018,Pine Valley Corporation     CSL Group Ltd    Latitude 67 Ltd
490,City of Barrie,Tennis Court Reconstruction - Riverwood Park,,Construction,ITT,FIN2019-155T,23-Sep,2019,Anthony Furlano Construction Inc.       Arenes Construction LtdCEDARGREEN Landscape Contractors Ltd.            CSL Group Ltd Hawkins Contracting Services Limited           Latitude 67 Ltd       Pine Valley Corporation
491,City of Barrie,Thin Traffic Deck Coating Repair And Resurfacing At The Collier Street Parkade,,Construction,RFQ – Low Bid,FIN2020-185Q,13-Oct,2020,8995079 Canada Inc.           Brook Restoration Ltd.    Decora Building Restoration Limited         FREYCAN MAJOR PROJECTS LTD            Heritage Restoration             IMAGE MASONRY LTD      Interior Concrete Coatings Inc.    Macdero Construction (Ontario) Ltd.           Mass Contracting Ltd.          Palmark Construction Ltd       Roma Building Restoration Ltd.      Sibwest Building Restoration IncSST Group Of Construction Companies Limited        Structural Contracting Ltd.                Tritan Inc.      United Building Restoration Ltd.
492,City of Barrie,Traffic Control Signal System Replacement,,Services,RFP – Consecutive Negotiation,FIN2019-018P,22-Jan,2020,Econolite Canada Inc.      Tacel Ltd.
493,City of Barrie,Traffic Count Program Services,,Services,RFQ – Low Bid,FIN2019-094Q,17-Oct,2019,Ontario Traffic Inc   Trans-Plan Inc
494,City of Barrie,Traffic Signal Cabinet Replacement Program,,Goods,RFQ – Low Bid,FIN2020-110Q,19-Jan,2021,Econolite Canada Inc.      Tacel Ltd.
495,City of Barrie,Traffic System Cabinets Non-Standard,Producer/Supplier,Goods,Non-Standard Procurement,FIN2020-137N,11-Jun,2020,NaN
496,City of Barrie,Transit On Demand Software Platform,,Services,RFP – Consecutive Negotiation,FIN2020-012P,08-Jul,2020,"Moovit Inc.       RideCo Inc.Routematch Software, Inc.      Spare Labs Inc Via Transportation, Inc."
497,City of Barrie,Tree Removal Services,,Services,RFQ – High Score,FIN2019-101Q,12-Jun,2019,"Davey Tree Expert Co. of Canada, Limited           Gonzo's Tree ServiceTreescape Tree Care Professionals Limited             Treescapes Corp.          Wes' Tree Service Inc."
498,City of Barrie,"Tree Removal, Pruning, And Stump Grinding",,Services,RFQ – Low Bid,FIN2020-033Q,24-Apr,2020,"1845242 ONTARIO LIMITED1877980 Ontario Inc. o/a Kodiak Tree Services   Davey Tree Expert Co. of Canada, Limited        Dreamworks Groundskeeping Inc.  Ontario Line Clearing & Tree Experts Inc.          Rockwood Tree Service Ltd               Treescapes Corp.            Wes' Tree Service Inc."
